taxonID	parentNameUsageID	acceptedNameUsageID	taxonRank	scientificName	isExtinct	isMarine	isTerrestrial	isFreshwater
367339	367302	None	Family	Phractopeltidae	None	None	None	None
367300	586732	None	Order	Chaunacanthida	None	None	None	None
367344	367300	None	Family	Conaconidae	None	None	None	None
367345	367300	None	Family	Gigartaconidae	None	None	None	None
367343	367300	None	Family	Stauraconidae	None	None	None	None
367298	586732	None	Order	Holacanthida	None	None	None	None
367346	367298	None	Family	Acanthochiasmidae	None	None	None	None
367348	367298	None	Family	Acanthocollidae	None	None	None	None
367347	367298	None	Family	Acanthoplegmidae	None	None	None	None
367299	586732	None	Order	Symphyacanthida	None	None	None	None
367349	367299	None	Family	Amphilithidae	None	None	None	None
367350	367299	None	Family	Astrolithidae	None	None	None	None
367351	367299	None	Family	Pseudolithidae	None	None	None	None
235740	582421	None	Class	Polycystina	0	1	0	0
863399	235740	None	Order	Collodaria	None	1	None	None
235741	235740	None	Order	Nassellaria	None	None	None	None
235742	235741	None	Family	Acanthodesmiidae	None	None	None	None
493411	235741	None	Family	Archiphormididae	None	None	None	None
367306	235741	None	Family	Artostrobiidae	None	None	None	None
367307	235741	None	Family	Cannobotryidae	None	None	None	None
367304	235741	None	Family	Carpocaniidae	None	None	None	None
345890	235741	None	Family	Collozoidae	None	1	None	None
346132	235741	None	Superfamily	Eucyrtidiacea	None	1	None	None
346133	346132	None	Family	Eucyrtidiidae	None	1	None	None
345893	235741	None	Suborder	Nassellaria incertae sedis	None	None	None	None
345898	235741	None	Family	Plagiacanthidae	None	1	None	None
367331	235741	None	Family	Pterocoryidae	None	None	None	None
367305	235741	None	Family	Pterocorythidae	None	None	None	None
367331	None	367305	Family	Pterocoryidae	None	None	None	None
367381	235741	None	Family	Spyridae	None	None	None	None
345838	235741	None	Family	Theoperidae	None	1	None	None
346133	None	345838	Family	Eucyrtidiidae	None	1	None	None
367330	235741	None	Family	Trissocyclidae	None	None	None	None
235742	None	367330	Family	Acanthodesmiidae	None	None	None	None
367381	None	367330	Family	Spyridae	None	None	None	None
345835	235740	None	Order	Spumellaria	None	1	None	None
345836	345835	None	Family	Actinommidae	None	1	None	None
367312	345835	None	Family	Coccodiscidae	None	None	None	None
493498	345835	None	Family	Heliodiscidae	None	None	None	None
367315	345835	None	Family	Litheliidae	None	None	None	None
550359	345835	None	Family	Orosphaeridae	None	1	None	None
345902	345835	None	Family	Pyloniidae	None	1	None	None
345858	345835	None	Family	Spongodiscidae	None	1	None	None
712021	345835	None	Family	Spumellaria incertae sedis	None	None	None	None
367314	345835	None	Family	Tholoniidae	None	None	None	None
450770	582421	None	Class	Radiozoa incertae sedis	None	None	None	None
235736	582421	None	Class	Sticholonchea	None	None	None	None
235737	235736	None	Order	Sticholonchida	None	None	None	None
591257	235736	None	Order	Taxopodida	None	None	None	None
21539	7	None	Phylum	Xanthophyta	None	1	None	None
